wd:Q12279326	wd:Q30198	$null$	marsh
wd:Q12284844	wd:Q30198	$null$	marsh
wd:Q12289337	wd:Q30198	$null$	marsh
wd:Q21330713	wd:Q30198	$null$	marsh
wd:Q21331802	wd:Q30198	$null$	marsh
wd:Q21332232	wd:Q30198	$null$	marsh
wd:Q21332298	wd:Q30198	$null$	marsh
wd:Q21332407	wd:Q30198	$null$	marsh
wd:Q21407731	wd:Q30198	$null$	marsh
wd:Q21407883	wd:Q30198	$null$	marsh
wd:Q21408511	wd:Q30198	$null$	marsh
wd:Q21408862	wd:Q30198	$null$	marsh
wd:Q21408903	wd:Q30198	$null$	marsh
wd:Q21409047	wd:Q30198	$null$	marsh
wd:Q21409407	wd:Q30198	$null$	marsh
wd:Q21409441	wd:Q30198	$null$	marsh
wd:Q21410074	wd:Q30198	$null$	marsh
wd:Q21410107	wd:Q30198	$null$	marsh
wd:Q21410485	wd:Q30198	$null$	marsh
wd:Q21411973	wd:Q30198	$null$	marsh
wd:Q21412150	wd:Q30198	$null$	marsh
wd:Q21412617	wd:Q30198	$null$	marsh
wd:Q21417596	wd:Q30198	$null$	marsh
wd:Q21417618	wd:Q30198	$null$	marsh
wd:Q21417619	wd:Q30198	$null$	marsh
wd:Q21417623	wd:Q30198	$null$	marsh
wd:Q21428451	wd:Q30198	$null$	marsh
wd:Q21428452	wd:Q30198	$null$	marsh
wd:Q21428497	wd:Q30198	$null$	marsh
wd:Q21428505	wd:Q30198	$null$	marsh
wd:Q21428521	wd:Q30198	$null$	marsh
wd:Q21430080	wd:Q30198	$null$	marsh
wd:Q21430094	wd:Q30198	$null$	marsh
wd:Q21430095	wd:Q30198	$null$	marsh
wd:Q21430096	wd:Q30198	$null$	marsh
wd:Q21430332	wd:Q30198	$null$	marsh
wd:Q21430614	wd:Q30198	$null$	marsh
wd:Q21430637	wd:Q30198	$null$	marsh
wd:Q21431471	wd:Q30198	$null$	marsh
wd:Q21431500	wd:Q30198	$null$	marsh
wd:Q21433410	wd:Q30198	$null$	marsh
wd:Q21434466	wd:Q30198	$null$	marsh
wd:Q21434464	wd:Q30198	$null$	marsh
wd:Q21434468	wd:Q30198	$null$	marsh
wd:Q16509101	wd:Q30198	Grée marsh	marsh
wd:Q21651674	wd:Q30198	$null$	marsh
wd:Q21719435	wd:Q30198	$null$	marsh
wd:Q21719639	wd:Q30198	$null$	marsh
wd:Q21719718	wd:Q30198	$null$	marsh
wd:Q21719719	wd:Q30198	$null$	marsh
wd:Q21719891	wd:Q30198	$null$	marsh
wd:Q21720225	wd:Q30198	$null$	marsh
wd:Q21723407	wd:Q30198	$null$	marsh
wd:Q21728312	wd:Q30198	$null$	marsh
wd:Q21728638	wd:Q30198	$null$	marsh
wd:Q36856	wd:Q30198	Zwin	marsh
wd:Q12908719	wd:Q30198	$null$	marsh
wd:Q12794204	wd:Q30198	Kozler marsh	marsh
wd:Q20860900	wd:Q30198	Parížske močiare	marsh
wd:Q21768607	wd:Q30198	De Bogaard	marsh
wd:Q21770233	wd:Q30198	Begijne Moeren	marsh
wd:Q21770268	wd:Q30198	Berg Ven	marsh
wd:Q21770425	wd:Q30198	Bos Ven	marsh
wd:Q21770463	wd:Q30198	Fange des Brasseurs	marsh
wd:Q21765616	wd:Q30198	Fange de Longfat	marsh
wd:Q21765819	wd:Q30198	Mierdse Lei Ven	marsh
wd:Q21767360	wd:Q30198	La Grande Fange	marsh
wd:Q14716306	wd:Q30198	Tobico Marsh	marsh
wd:Q21770465	wd:Q30198	Brauvenn	marsh
wd:Q21052877	wd:Q30198	Llano Santa Emilia	marsh
wd:Q21765703	wd:Q30198	Marbere Ven	marsh
wd:Q21765757	wd:Q30198	Meergoor	marsh
wd:Q21765838	wd:Q30198	Moffen Ven	marsh
wd:Q21766001	wd:Q30198	Muireputten	marsh
wd:Q12250216	wd:Q30198	Hawizeh Marshes	marsh
wd:Q21767261	wd:Q30198	Klotteraard	marsh
wd:Q21767861	wd:Q30198	Hollandse Diep	marsh
wd:Q21767920	wd:Q30198	Huik Ven	marsh
wd:Q21765573	wd:Q30198	Liereman Moer	marsh
wd:Q21765576	wd:Q30198	Liervenn	marsh
wd:Q21765975	wd:Q30198	Mortel Ven	marsh
wd:Q21767856	wd:Q30198	Hohlvenn	marsh
wd:Q18161344	wd:Q30198	Holbeach Marsh	marsh
wd:Q18785730	wd:Q30198	$null$	marsh
wd:Q21770274	wd:Q30198	Fange de Berlefoy	marsh
wd:Q21770353	wd:Q30198	Blok Ven	marsh
wd:Q21052206	wd:Q30198	Bajo Los Robles	marsh
wd:Q21767818	wd:Q30198	Het Moer	marsh
wd:Q21767723	wd:Q30198	Haver Ven	marsh
wd:Q21768763	wd:Q30198	Entenvenn	marsh
wd:Q21769103	wd:Q30198	Fange des Grandes Fontaines	marsh
wd:Q21767260	wd:Q30198	Klotgoor	marsh
wd:Q21767306	wd:Q30198	Kraanven	marsh
wd:Q21768618	wd:Q30198	De Halve Rooien	marsh
wd:Q21767820	wd:Q30198	Het Rietland	marsh
wd:Q21770352	wd:Q30198	Bloks Ven	marsh
wd:Q21778187	wd:Q30198	Sveto Blato	marsh
wd:Q21765741	wd:Q30198	Fange Massa	marsh
wd:Q21052933	wd:Q30198	Llanos El Corozal	marsh
wd:Q21767585	wd:Q30198	Fange de la Grosse Pierre	marsh
wd:Q21767882	wd:Q30198	Hoog Moer	marsh
wd:Q21767190	wd:Q30198	Kei Ven	marsh
wd:Q21767200	wd:Q30198	Kerkven	marsh
wd:Q21768592	wd:Q30198	Daalderheide	marsh
wd:Q21768746	wd:Q30198	Els Broek	marsh
wd:Q21790469	wd:Q30198	Devonshire Marsh	marsh
wd:Q21769066	wd:Q30198	Goorken	marsh
wd:Q21769076	wd:Q30198	Fange de la Goutte	marsh
wd:Q21768621	wd:Q30198	De Koopen	marsh
wd:Q21770216	wd:Q30198	Beau Marais	marsh
wd:Q14691630	wd:Q30198	Fritchie Marsh	marsh
wd:Q20652757	wd:Q30198	Karapanđa	marsh
wd:Q13016393	wd:Q30198	Bueng Kalo	marsh
wd:Q21791608	wd:Q30198	Curiche Tunas	marsh
wd:Q21790555	wd:Q30198	Paget Marsh	marsh
wd:Q16902864	wd:Q30198	Walland Marsh	marsh
wd:Q18631181	wd:Q30198	Stellingsmoor	marsh
wd:Q13360514	wd:Q30198	Marsch	marsh
wd:Q20526911	wd:Q30198	Mostarsko blato	marsh
wd:Q20934731	wd:Q30198	$null$	marsh
wd:Q20935064	wd:Q30198	$null$	marsh
wd:Q20935239	wd:Q30198	$null$	marsh
wd:Q20935310	wd:Q30198	$null$	marsh
wd:Q20938701	wd:Q30198	$null$	marsh
wd:Q20938838	wd:Q30198	$null$	marsh
wd:Q20938862	wd:Q30198	$null$	marsh
wd:Q20940979	wd:Q30198	$null$	marsh
wd:Q20941309	wd:Q30198	$null$	marsh
wd:Q20941313	wd:Q30198	$null$	marsh
wd:Q20941611	wd:Q30198	$null$	marsh
wd:Q16590612	wd:Q30198	$null$	marsh
wd:Q12250215	wd:Q30198	$null$	marsh
wd:Q12250212	wd:Q30198	$null$	marsh
wd:Q12250213	wd:Q30198	$null$	marsh
wd:Q12250219	wd:Q30198	$null$	marsh
wd:Q12250220	wd:Q30198	$null$	marsh
wd:Q12279326	wd:Q30198	$null$	marsh
wd:Q12284844	wd:Q30198	$null$	marsh
wd:Q12289337	wd:Q30198	$null$	marsh
wd:Q16509101	wd:Q30198	Grée marsh	marsh
wd:Q21765988	wd:Q30198	$null$	marsh
wd:Q21766019	wd:Q30198	$null$	marsh
wd:Q21767272	wd:Q30198	$null$	marsh
wd:Q21768624	wd:Q30198	$null$	marsh
wd:Q21768625	wd:Q30198	$null$	marsh
wd:Q21770523	wd:Q30198	$null$	marsh
wd:Q21782021	wd:Q30198	$null$	marsh
wd:Q21783466	wd:Q30198	$null$	marsh
wd:Q21788409	wd:Q30198	$null$	marsh
wd:Q21790366	wd:Q30198	$null$	marsh
wd:Q21790370	wd:Q30198	$null$	marsh
wd:Q21791790	wd:Q30198	$null$	marsh
wd:Q12908719	wd:Q30198	$null$	marsh
wd:Q12794204	wd:Q30198	Kozler marsh	marsh
wd:Q20860900	wd:Q30198	Parížske močiare	marsh
wd:Q21765617	wd:Q30198	Longlou	marsh
wd:Q21765643	wd:Q30198	Luifgoor	marsh
wd:Q21765744	wd:Q30198	Matven	marsh
wd:Q21767211	wd:Q30198	Kievit Ven	marsh
wd:Q24025440	wd:Q30198	Unda Bilen	marsh
wd:Q24021463	wd:Q30198	Marismas del Odiel	marsh
wd:Q24021481	wd:Q30198	Marisma del Pinar	marsh
wd:Q21740853	wd:Q30198	Jezerske Blatine	marsh
wd:Q22421458	wd:Q30198	$null$	marsh
wd:Q22426373	wd:Q30198	$null$	marsh
wd:Q22436665	wd:Q30198	$null$	marsh
wd:Q22444063	wd:Q30198	$null$	marsh
wd:Q22485987	wd:Q30198	$null$	marsh
wd:Q22495281	wd:Q30198	$null$	marsh
wd:Q21765456	wd:Q30198	Langelenvenn	marsh
wd:Q21765572	wd:Q30198	Liereman	marsh
wd:Q22552805	wd:Q30198	$null$	marsh
wd:Q22602045	wd:Q30198	$null$	marsh
wd:Q21732364	wd:Q30198	Masna Bara	marsh
wd:Q24029512	wd:Q30198	Goda Goro Regreg	marsh
wd:Q22633056	wd:Q30198	$null$	marsh
wd:Q22637713	wd:Q30198	$null$	marsh
wd:Q22637723	wd:Q30198	$null$	marsh
wd:Q24028780	wd:Q30198	Gullubla	marsh
wd:Q21760237	wd:Q30198	Welleken Weier	marsh
wd:Q21742548	wd:Q30198	Gornja Bara	marsh
wd:Q21764490	wd:Q30198	Reenheide	marsh
wd:Q21764562	wd:Q30198	Rodegoor	marsh
wd:Q21732362	wd:Q30198	Vita Bara	marsh
wd:Q21742546	wd:Q30198	Donja Bara	marsh
wd:Q21760085	wd:Q30198	Visbedden	marsh
wd:Q21763370	wd:Q30198	Steenven	marsh
wd:Q23756818	wd:Q30198	Yabacao	marsh
wd:Q21765546	wd:Q30198	Fange Lepeuque	marsh
wd:Q23197813	wd:Q30198	$null$	marsh
wd:Q21760325	wd:Q30198	Wolfsvenn	marsh
wd:Q21763560	wd:Q30198	Veldenberg Ven	marsh
wd:Q21763400	wd:Q30198	Strikke Ven	marsh
wd:Q21764599	wd:Q30198	Rondeput	marsh
wd:Q21760317	wd:Q30198	Witgoor	marsh
wd:Q21760352	wd:Q30198	Zand Ven	marsh
wd:Q21760387	wd:Q30198	Zwartven	marsh
wd:Q23665816	wd:Q30198	$null$	marsh
wd:Q23671134	wd:Q30198	$null$	marsh
wd:Q21765461	wd:Q30198	Langven	marsh
wd:Q21760170	wd:Q30198	Wallonisches Venn	marsh
wd:Q21763376	wd:Q30198	Stegen Weier Hout	marsh
wd:Q21764524	wd:Q30198	Richelvenn	marsh
wd:Q21764754	wd:Q30198	Schoetel Put	marsh
wd:Q23984572	wd:Q30198	Las Marismas	marsh
wd:Q23985034	wd:Q30198	$null$	marsh
wd:Q23985035	wd:Q30198	$null$	marsh
wd:Q23985036	wd:Q30198	$null$	marsh
wd:Q23986040	wd:Q30198	$null$	marsh
wd:Q23987265	wd:Q30198	$null$	marsh
wd:Q24002733	wd:Q30198	$null$	marsh
wd:Q24004020	wd:Q30198	$null$	marsh
wd:Q24021490	wd:Q30198	$null$	marsh
wd:Q24021489	wd:Q30198	$null$	marsh
wd:Q24021502	wd:Q30198	$null$	marsh
wd:Q24026343	wd:Q30198	$null$	marsh
wd:Q24026350	wd:Q30198	$null$	marsh
wd:Q24026349	wd:Q30198	$null$	marsh
wd:Q24026782	wd:Q30198	$null$	marsh
wd:Q24028239	wd:Q30198	$null$	marsh
wd:Q24028248	wd:Q30198	$null$	marsh
wd:Q24028717	wd:Q30198	$null$	marsh
wd:Q24028834	wd:Q30198	$null$	marsh
wd:Q24029510	wd:Q30198	$null$	marsh
wd:Q24029513	wd:Q30198	$null$	marsh
wd:Q24030148	wd:Q30198	$null$	marsh
wd:Q24031419	wd:Q30198	$null$	marsh
wd:Q24031756	wd:Q30198	$null$	marsh
wd:Q24031967	wd:Q30198	$null$	marsh
wd:Q24032237	wd:Q30198	$null$	marsh
wd:Q23982119	wd:Q30198	Laguna de Navaseca	marsh
wd:Q22814457	wd:Q30198	Schluifelder Moos	marsh
wd:Q23677418	wd:Q30198	Étang Bamedjo	marsh
wd:Q24028177	wd:Q30198	Haydamo Regreg	marsh
wd:Q22422423	wd:Q30198	Marais Ngunguli	marsh
wd:Q23986541	wd:Q30198	Laguna del Hondo	marsh
wd:Q22421498	wd:Q30198	Marais Gbu	marsh
wd:Q22421617	wd:Q30198	Marais Kalapumba	marsh
wd:Q22422560	wd:Q30198	Marais Pupuna	marsh
wd:Q23986103	wd:Q30198	Pantano de Gassel	marsh
wd:Q23985772	wd:Q30198	Laguna de Espartina	marsh
wd:Q22421691	wd:Q30198	Marais Kapela	marsh
wd:Q24027803	wd:Q30198	Jarmet Regreg	marsh
wd:Q22421839	wd:Q30198	Marais Kitulu	marsh
wd:Q21729484	wd:Q30198	$null$	marsh
wd:Q21736031	wd:Q30198	$null$	marsh
wd:Q21737355	wd:Q30198	$null$	marsh
wd:Q21737495	wd:Q30198	$null$	marsh
wd:Q21739611	wd:Q30198	$null$	marsh
wd:Q21739800	wd:Q30198	$null$	marsh
wd:Q21760053	wd:Q30198	$null$	marsh
wd:Q21760388	wd:Q30198	$null$	marsh
wd:Q21760389	wd:Q30198	$null$	marsh
wd:Q21765462	wd:Q30198	$null$	marsh
wd:Q21765463	wd:Q30198	$null$	marsh
wd:Q22422388	wd:Q30198	Marais Ngbe	marsh
wd:Q22422326	wd:Q30198	Marais Mokomba	marsh
wd:Q22426289	wd:Q30198	Cape Marsh	marsh
wd:Q21764764	wd:Q30198	Fange de la Scierie	marsh
wd:Q24303209	wd:Q30198	Lehmisuo	marsh
wd:Q24303085	wd:Q30198	Lintumaansuo	marsh
wd:Q24326813	wd:Q30198	Kulusaapa	marsh
wd:Q24305622	wd:Q30198	Vehkaojansuo	marsh
wd:Q24329652	wd:Q30198	Kaitaneva	marsh
wd:Q24307038	wd:Q30198	Uusilahti	marsh
wd:Q24322427	wd:Q30198	Mustasaarenneva	marsh
wd:Q24316698	wd:Q30198	Pulimavuoma	marsh
wd:Q24333448	wd:Q30198	Haaponeva	marsh
wd:Q24327646	wd:Q30198	Konnunsuo	marsh
wd:Q24322344	wd:Q30198	Munasuo	marsh
wd:Q24344327	wd:Q30198	Grenomossen	marsh
wd:Q24344328	wd:Q30198	Molnmossen	marsh
wd:Q24322144	wd:Q30198	Matkussuo	marsh
wd:Q24330796	wd:Q30198	Iso Susineva	marsh
wd:Q24326453	wd:Q30198	Kontolanrahka	marsh
wd:Q24326621	wd:Q30198	Kotaneva	marsh
wd:Q24329670	wd:Q30198	Kaivoneva	marsh
wd:Q24343340	wd:Q30198	Savansuo	marsh
wd:Q24343349	wd:Q30198	Iso Vallansuo	marsh
wd:Q24343388	wd:Q30198	Viitasuo	marsh
wd:Q24344326	wd:Q30198	Dorgarn	marsh
wd:Q24339738	wd:Q30198	Ahmaneva	marsh
wd:Q24343383	wd:Q30198	Ihotinsuo	marsh
wd:Q24344339	wd:Q30198	Talimossen	marsh
wd:Q24344291	wd:Q30198	Gillermossen	marsh
wd:Q24343398	wd:Q30198	Ihakkasuo	marsh
wd:Q24326034	wd:Q30198	Kurjenrahka	marsh
wd:Q24032237	wd:Q30198	$null$	marsh
wd:Q24303023	wd:Q30198	$null$	marsh
wd:Q24303024	wd:Q30198	$null$	marsh
wd:Q24303076	wd:Q30198	$null$	marsh
wd:Q24303084	wd:Q30198	$null$	marsh
wd:Q24303132	wd:Q30198	$null$	marsh
wd:Q24305762	wd:Q30198	$null$	marsh
wd:Q24308201	wd:Q30198	$null$	marsh
wd:Q24312552	wd:Q30198	$null$	marsh
wd:Q24315290	wd:Q30198	$null$	marsh
wd:Q24315431	wd:Q30198	$null$	marsh
wd:Q24322388	wd:Q30198	$null$	marsh
wd:Q24322521	wd:Q30198	$null$	marsh
wd:Q24326224	wd:Q30198	$null$	marsh
wd:Q24326491	wd:Q30198	$null$	marsh
wd:Q24326524	wd:Q30198	$null$	marsh
wd:Q24326559	wd:Q30198	$null$	marsh
wd:Q24329591	wd:Q30198	$null$	marsh
wd:Q24330790	wd:Q30198	$null$	marsh
wd:Q24330791	wd:Q30198	$null$	marsh
wd:Q24331234	wd:Q30198	$null$	marsh
wd:Q24331286	wd:Q30198	$null$	marsh
wd:Q24331287	wd:Q30198	$null$	marsh
wd:Q24331967	wd:Q30198	$null$	marsh
wd:Q24339329	wd:Q30198	$null$	marsh
wd:Q24343344	wd:Q30198	$null$	marsh
wd:Q24343350	wd:Q30198	$null$	marsh
wd:Q24343361	wd:Q30198	$null$	marsh
wd:Q24343382	wd:Q30198	$null$	marsh
wd:Q24344301	wd:Q30198	$null$	marsh
wd:Q24344305	wd:Q30198	$null$	marsh
wd:Q24344312	wd:Q30198	$null$	marsh
wd:Q24344313	wd:Q30198	$null$	marsh
wd:Q24344324	wd:Q30198	$null$	marsh
wd:Q24344333	wd:Q30198	$null$	marsh
wd:Q24344342	wd:Q30198	$null$	marsh
wd:Q24344346	wd:Q30198	$null$	marsh
wd:Q24261486	wd:Q30198	Arbourg marsh	marsh
wd:Q24256717	wd:Q30198	Pompas marsh	marsh
wd:Q24303170	wd:Q30198	Taivisuo	marsh
wd:Q24303173	wd:Q30198	Vesisuo	marsh
wd:Q24312511	wd:Q30198	Siikaneva	marsh
wd:Q24303056	wd:Q30198	Kulosuo	marsh
wd:Q24303142	wd:Q30198	Haarasuo	marsh
wd:Q24303182	wd:Q30198	Lammassuo	marsh
wd:Q24307239	wd:Q30198	Valkiasuo	marsh
wd:Q24323605	wd:Q30198	Lupansuo	marsh
wd:Q24303148	wd:Q30198	Juotsensuo	marsh
wd:Q24303167	wd:Q30198	Mainesuo	marsh
wd:Q24328381	wd:Q30198	Karhunsuo	marsh
wd:Q24329541	wd:Q30198	Kaakkurinneva	marsh
wd:Q24325122	wd:Q30198	Lettoneva	marsh
wd:Q24327486	wd:Q30198	Koihnanneva	marsh
wd:Q24327527	wd:Q30198	Koivusuo	marsh
wd:Q24331048	wd:Q30198	Jouttenoisenneva	marsh
wd:Q24320380	wd:Q30198	Naruneva	marsh
wd:Q24343358	wd:Q30198	Huosiossuo	marsh
wd:Q24331843	wd:Q30198	Haravasuo	marsh
wd:Q24303054	wd:Q30198	Keinukangas	marsh
wd:Q24314022	wd:Q30198	Salmenpohja	marsh
wd:Q24324991	wd:Q30198	Lauhansuo	marsh
wd:Q24325139	wd:Q30198	Levaneva	marsh
wd:Q24306967	wd:Q30198	Untilanneva	marsh
wd:Q24326268	wd:Q30198	Lahnasneva	marsh
wd:Q24326302	wd:Q30198	Lakkoneva	marsh
wd:Q24303096	wd:Q30198	Aningainen	marsh
wd:Q24303211	wd:Q30198	Vitsasuo	marsh
wd:Q24321080	wd:Q30198	Orankivuoma	marsh
wd:Q24322404	wd:Q30198	Mustakeidas	marsh
wd:Q24315201	wd:Q30198	Pulakesuo	marsh
wd:Q24315208	wd:Q30198	Rajasuo	marsh
wd:Q24308459	wd:Q30198	Tuuraneva	marsh
wd:Q25199735	wd:Q30198	Vendu Bussunca	marsh
wd:Q24360476	wd:Q30198	Kaihsuo	marsh
wd:Q25201124	wd:Q30198	Curasse Vendu Bugonca	marsh
wd:Q25187136	wd:Q30198	Pantano Peje Lagarto	marsh
wd:Q24353561	wd:Q30198	Digermossen	marsh
wd:Q25175619	wd:Q30198	Pantano Rubelsuj	marsh
